unit,=,ns,,,,,
SBox_Type,Stage_Num,Switch_Num,Output_Num,Input_Num,Num_Loads,Rise_Delay,Fall_Delay
SB_LC,1,0,4,0,7,1.1589,1.4954
SB_LC,1,0,4,0,8,1.215,1.5724
SB_LC,1,0,4,1,1,0.6686503,0.8435363
SB_LC,1,0,4,1,2,0.757281,0.9557057
SB_LC,1,0,4,1,3,0.8446269,1.0657
SB_LC,1,0,4,1,4,0.9307157,1.1772
SB_LC,1,0,4,1,5,1.0145,1.2849
SB_LC,1,0,4,1,6,1.0976,1.3905
SB_LC,1,0,4,1,7,1.1626,1.4709
SB_LC,1,0,4,1,8,1.2182,1.5516
SB_LC,1,0,4,2,1,0.7176683,0.8037278
SB_LC,1,0,4,2,2,0.8048383,0.9176059
SB_LC,1,0,4,2,3,0.8912203,1.0296
SB_LC,1,0,4,2,4,0.9759676,1.1425
SB_LC,1,0,4,2,5,1.06,1.2512
SB_LC,1,0,4,2,6,1.1427,1.3561
SB_LC,1,0,4,2,7,1.2045,1.4396
SB_LC,1,0,4,2,8,1.2623,1.52
SB_LC,1,0,4,3,1,0.7345131,0.845164
SB_LC,1,0,4,3,2,0.8238443,0.9622362
SB_LC,1,0,4,3,3,0.9115498,1.0761
SB_LC,1,0,4,3,4,0.9975199,1.1901
SB_LC,1,0,4,3,5,1.0794,1.3013
SB_LC,1,0,4,3,6,1.1578,1.4033
SB_LC,1,0,4,3,7,1.2224,1.4907
SB_LC,1,0,4,3,8,1.2573,1.5424
SB_LC,1,0,4,4,1,0.7656113,0.8467649
SB_LC,1,0,4,4,2,0.8554321,0.9593754
SB_LC,1,0,4,4,3,0.9435023,1.0688
SB_LC,1,0,4,4,4,1.0295,1.1795
SB_LC,1,0,4,4,5,1.1137,1.2877
SB_LC,1,0,4,4,6,1.1878,1.3868
SB_LC,1,0,4,4,7,1.2526,1.4696
SB_LC,1,0,4,4,8,1.3107,1.548
SB_LC,1,0,4,5,1,0.7723069,0.8695669
SB_LC,1,0,4,5,2,0.8620941,0.9868288
SB_LC,1,0,4,5,3,0.948673,1.1009
SB_LC,1,0,4,5,4,1.0358,1.2116
SB_LC,1,0,4,5,5,1.1208,1.3256
SB_LC,1,0,4,5,6,1.2043,1.4299
SB_LC,1,0,4,5,7,1.2646,1.515
SB_LC,1,0,4,5,8,1.3221,1.5907
SB_LC,1,0,5,0,1,0.7326821,0.9230892
SB_LC,1,0,5,0,2,0.8250134,1.0478
SB_LC,1,0,5,0,3,0.9165243,1.1663
SB_LC,1,0,5,0,4,1.0089,1.2857
SB_LC,1,0,5,0,5,1.0956,1.4031
SB_LC,1,0,5,0,6,1.1834,1.511
SB_LC,1,0,5,0,7,1.2452,1.5941
SB_LC,1,0,5,0,8,1.2894,1.6597
SB_LC,1,0,5,1,1,0.736034,0.9084084
SB_LC,1,0,5,1,2,0.82837,1.0278
SB_LC,1,0,5,1,3,0.9195777,1.1445
SB_LC,1,0,5,1,4,1.0082,1.2592
SB_LC,1,0,5,1,5,1.0958,1.3774
SB_LC,1,0,5,1,6,1.1807,1.4816
SB_LC,1,0,5,1,7,1.2505,1.5715
SB_LC,1,0,5,1,8,1.2941,1.6388
SB_LC,1,0,5,2,1,0.8010596,0.89292
SB_LC,1,0,5,2,2,0.8928044,1.0175
SB_LC,1,0,5,2,3,0.9822187,1.1362
SB_LC,1,0,5,2,4,1.0713,1.2523
SB_LC,1,0,5,2,5,1.1594,1.3675
SB_LC,1,0,5,2,6,1.2454,1.4793
SB_LC,1,0,5,2,7,1.3096,1.5676
SB_LC,1,0,5,2,8,1.3422,1.6167
SB_LC,1,0,5,3,1,0.7697302,0.8682561
SB_LC,1,0,5,3,2,0.8615922,0.9905017
SB_LC,1,0,5,3,3,0.9522412,1.1079
SB_LC,1,0,5,3,4,1.0417,1.2238
SB_LC,1,0,5,3,5,1.1275,1.3384
SB_LC,1,0,5,3,6,1.2102,1.4512
SB_LC,1,0,5,3,7,1.2828,1.5493
SB_LC,1,0,5,3,8,1.3235,1.6117
SB_LC,1,0,5,4,1,0.8298658,0.9087297
SB_LC,1,0,5,4,2,0.9230331,1.0251
SB_LC,1,0,5,4,3,1.0137,1.1424
SB_LC,1,0,5,4,4,1.1028,1.2565
SB_LC,1,0,5,4,5,1.1902,1.3704
SB_LC,1,0,5,4,6,1.2711,1.4803
SB_LC,1,0,5,4,7,1.3393,1.5661
SB_LC,1,0,5,4,8,1.3847,1.633
SB_LC,1,0,5,5,1,0.8372888,0.9361537
SB_LC,1,0,5,5,2,0.9329713,1.0608
SB_LC,1,0,5,5,3,1.0227,1.1787
SB_LC,1,0,5,5,4,1.1139,1.2979
SB_LC,1,0,5,5,5,1.2023,1.4137
SB_LC,1,0,5,5,6,1.2895,1.5301
SB_LC,1,0,5,5,7,1.352,1.6082
SB_LC,1,0,5,5,8,1.3977,1.677
SB_LC,1,0,6,0,1,0.710018,0.9037524
SB_LC,1,0,6,0,2,0.7998608,1.0228
SB_LC,1,0,6,0,3,0.8891333,1.1383
SB_LC,1,0,6,0,4,0.9806661,1.2551
SB_LC,1,0,6,0,5,1.0668,1.3675
SB_LC,1,0,6,0,6,1.154,1.4776
SB_LC,1,0,6,0,7,1.2387,1.5872
SB_LC,1,0,6,0,8,1.2976,1.6681
SB_LC,1,0,6,1,1,0.7059535,0.8792352
SB_LC,1,0,6,1,2,0.7970021,0.9947146
SB_LC,1,0,6,1,3,0.8872329,1.1104
SB_LC,1,0,6,1,4,0.9748055,1.2237
SB_LC,1,0,6,1,5,1.063,1.3354
SB_LC,1,0,6,1,6,1.1511,1.4462
SB_LC,1,0,6,1,7,1.2345,1.5533
SB_LC,1,0,6,1,8,1.301,1.6436
SB_LC,1,0,6,2,1,0.7783412,0.8747777
SB_LC,1,0,6,2,2,0.8675463,0.9893009
SB_LC,1,0,6,2,3,0.9556858,1.1033
SB_LC,1,0,6,2,4,1.0435,1.2201
SB_LC,1,0,6,2,5,1.1306,1.3351
SB_LC,1,0,6,2,6,1.2156,1.4454
SB_LC,1,0,6,2,7,1.2877,1.5431
SB_LC,1,0,6,2,8,1.3518,1.6269
SB_LC,1,0,6,3,1,0.780847,0.8947321
SB_LC,1,0,6,3,2,0.8716578,1.0125
SB_LC,1,0,6,3,3,0.9618901,1.1312
SB_LC,1,0,6,3,4,1.0522,1.2491
SB_LC,1,0,6,3,5,1.1398,1.3666
SB_LC,1,0,6,3,6,1.2274,1.478
SB_LC,1,0,6,3,7,1.3032,1.5779
SB_LC,1,0,6,3,8,1.3739,1.6729
SB_LC,1,0,6,4,1,0.7774632,0.8455173
SB_LC,1,0,6,4,2,0.8673905,0.9581841
SB_LC,1,0,6,4,3,0.9572217,1.0755
SB_LC,1,0,6,4,4,1.0465,1.1908
SB_LC,1,0,6,4,5,1.1342,1.3007
SB_LC,1,0,6,4,6,1.22,1.4097
SB_LC,1,0,6,4,7,1.3048,1.5186
SB_LC,1,0,6,4,8,1.3799,1.6149
SB_LC,1,0,6,5,1,0.8145305,0.9191483
SB_LC,1,0,6,5,2,0.9070237,1.0366
SB_LC,1,0,6,5,3,0.9960157,1.1515
SB_LC,1,0,6,5,4,1.0871,1.2678
SB_LC,1,0,6,5,5,1.1743,1.3857
SB_LC,1,0,6,5,6,1.2611,1.4963
SB_LC,1,0,6,5,7,1.3459,1.6059
SB_LC,1,0,6,5,8,1.4066,1.6852
SB_LC,1,0,7,0,1,0.7107152,0.900887
SB_LC,1,0,7,0,2,0.8007169,1.018
SB_LC,1,0,7,0,3,0.8897426,1.1347
SB_LC,1,0,7,0,4,0.9810882,1.2516
SB_LC,1,0,7,0,5,1.0672,1.3638
SB_LC,1,0,7,0,6,1.1543,1.4732
SB_LC,1,0,7,0,7,1.239,1.5824
SB_LC,1,0,7,0,8,1.2978,1.6632
SB_LC,1,0,7,1,1,0.7139082,0.8845252
SB_LC,1,0,7,1,2,0.8024595,1.0005
SB_LC,1,0,7,1,3,0.8927395,1.1123
SB_LC,1,0,7,1,4,0.9802446,1.2261
SB_LC,1,0,7,1,5,1.0679,1.3399
SB_LC,1,0,7,1,6,1.1532,1.4491
SB_LC,1,0,7,1,7,1.2364,1.5526
SB_LC,1,0,7,1,8,1.3029,1.6429
SB_LC,1,0,7,2,1,0.7795067,0.8712921
SB_LC,1,0,7,2,2,0.8678112,0.9869553
SB_LC,1,0,7,2,3,0.9558605,1.1008
SB_LC,1,0,7,2,4,1.0438,1.2194
SB_LC,1,0,7,2,5,1.1306,1.3315
SB_LC,1,0,7,2,6,1.2155,1.4416
SB_LC,1,0,7,2,7,1.2875,1.5388
SB_LC,1,0,7,2,8,1.3516,1.6225
SB_LC,1,0,7,3,1,0.7816424,0.8902379
SB_LC,1,0,7,3,2,0.8718441,1.0099
SB_LC,1,0,7,3,3,0.9618869,1.1282
SB_LC,1,0,7,3,4,1.0518,1.2456
SB_LC,1,0,7,3,5,1.1388,1.3624
SB_LC,1,0,7,3,6,1.2253,1.473
SB_LC,1,0,7,3,7,1.3001,1.5717
SB_LC,1,0,7,3,8,1.3698,1.6655
SB_LC,1,0,7,4,1,0.8076408,0.8827363
SB_LC,1,0,7,4,2,0.8995583,1.0057
SB_LC,1,0,7,4,3,0.9897335,1.1156
SB_LC,1,0,7,4,4,1.0787,1.2307
SB_LC,1,0,7,4,5,1.1657,1.3451
SB_LC,1,0,7,4,6,1.2507,1.4565
SB_LC,1,0,7,4,7,1.3278,1.551
SB_LC,1,0,7,4,8,1.3929,1.6364
SB_LC,1,0,7,5,1,0.7731455,0.8576768
SB_LC,1,0,7,5,2,0.8632621,0.9701362
SB_LC,1,0,7,5,3,0.9537179,1.0841
SB_LC,1,0,7,5,4,1.0434,1.2019
SB_LC,1,0,7,5,5,1.1313,1.3148
SB_LC,1,0,7,5,6,1.2184,1.4234
SB_LC,1,0,7,5,7,1.304,1.533
SB_LC,1,0,7,5,8,1.3876,1.642
SB_LC,1,1,0,0,1,0.7178951,0.8833966
SB_LC,1,1,0,0,2,0.8408229,1.0374
SB_LC,1,1,0,0,3,0.9620287,1.1856
SB_LC,1,1,0,0,4,1.0833,1.3347
SB_LC,1,1,0,0,5,1.2001,1.477
SB_LC,1,1,0,0,6,1.3149,1.621
SB_LC,1,1,0,0,7,1.4285,1.758
SB_LC,1,1,0,0,8,1.5349,1.8878
SB_LC,1,1,0,1,1,0.7193028,0.875296
SB_LC,1,1,0,1,2,0.8423671,1.022
SB_LC,1,1,0,1,3,0.963839,1.1686
SB_LC,1,1,0,1,4,1.0807,1.3148
SB_LC,1,1,0,1,5,1.1967,1.4574
SB_LC,1,1,0,1,6,1.3113,1.6008
SB_LC,1,1,0,1,7,1.4199,1.7296
SB_LC,1,1,0,1,8,1.5169,1.8497
SB_LC,1,1,0,2,1,0.734252,0.8803918
SB_LC,1,1,0,2,2,0.8544652,1.032
SB_LC,1,1,0,2,3,0.9747093,1.1778
SB_LC,1,1,0,2,4,1.0935,1.3259
SB_LC,1,1,0,2,5,1.2091,1.4671
SB_LC,1,1,0,2,6,1.3235,1.6071
SB_LC,1,1,0,2,7,1.4354,1.7439
SB_LC,1,1,0,2,8,1.5316,1.8641
SB_LC,1,1,0,3,1,0.7524505,0.9077848
SB_LC,1,1,0,3,2,0.8789246,1.0617
SB_LC,1,1,0,3,3,1.0004,1.2141
SB_LC,1,1,0,3,4,1.123,1.3675
SB_LC,1,1,0,3,5,1.2482,1.5203
SB_LC,1,1,0,3,6,1.3795,1.6878
SB_LC,1,1,0,3,7,1.516,1.8708
SB_LC,1,1,0,3,8,1.6356,2.025
SB_LC,1,1,0,4,1,0.7567898,0.8964002
SB_LC,1,1,0,4,2,0.8789955,1.0487
SB_LC,1,1,0,4,3,0.9990247,1.1944
SB_LC,1,1,0,4,4,1.1176,1.3409
SB_LC,1,1,0,4,5,1.2331,1.4824
SB_LC,1,1,0,4,6,1.3475,1.6205
SB_LC,1,1,0,4,7,1.4594,1.7579
SB_LC,1,1,0,4,8,1.5455,1.8645
SB_LC,1,1,0,5,1,0.7888504,0.9380897
SB_LC,1,1,0,5,2,0.91088,1.0881
SB_LC,1,1,0,5,3,1.031,1.2391
SB_LC,1,1,0,5,4,1.1493,1.3858
SB_LC,1,1,0,5,5,1.266,1.5276
SB_LC,1,1,0,5,6,1.3816,1.6675
SB_LC,1,1,0,5,7,1.4936,1.8073
SB_LC,1,1,0,5,8,1.5731,1.9098
SB_LC,1,1,1,0,1,0.6568676,0.8135542
SB_LC,1,1,1,0,2,0.7755396,0.9587745
SB_LC,1,1,1,0,3,0.8925659,1.1028
SB_LC,1,1,1,0,4,1.0096,1.243
SB_LC,1,1,1,0,5,1.1206,1.3764
SB_LC,1,1,1,0,6,1.2302,1.5122
SB_LC,1,1,1,0,7,1.3386,1.6431
SB_LC,1,1,1,0,8,1.4239,1.7472
SB_LC,1,1,1,1,1,0.6519126,0.7929198
SB_LC,1,1,1,1,2,0.7690742,0.935289
SB_LC,1,1,1,1,3,0.8859174,1.08
SB_LC,1,1,1,1,4,1.0009,1.2182
SB_LC,1,1,1,1,5,1.1112,1.3555
SB_LC,1,1,1,1,6,1.2206,1.4854
SB_LC,1,1,1,1,7,1.3137,1.5991
SB_LC,1,1,1,1,8,1.4042,1.711
SB_LC,1,1,1,2,1,0.6723665,0.811446
SB_LC,1,1,1,2,2,0.7889062,0.9566279
SB_LC,1,1,1,2,3,0.9053592,1.0953
SB_LC,1,1,1,2,4,1.0189,1.2327
SB_LC,1,1,1,2,5,1.1299,1.37
SB_LC,1,1,1,2,6,1.2389,1.5029
SB_LC,1,1,1,2,7,1.3305,1.6157
SB_LC,1,1,1,2,8,1.4205,1.7283
SB_LC,1,1,1,3,1,0.6888919,0.83522
SB_LC,1,1,1,3,2,0.8083407,0.9820197
SB_LC,1,1,1,3,3,0.9257597,1.1256
SB_LC,1,1,1,3,4,1.0409,1.2662
SB_LC,1,1,1,3,5,1.1495,1.3945
SB_LC,1,1,1,3,6,1.2516,1.5235
SB_LC,1,1,1,3,7,1.3358,1.6276
SB_LC,1,1,1,3,8,1.4168,1.7182
SB_LC,1,1,1,4,1,0.6961583,0.8280404
SB_LC,1,1,1,4,2,0.8137453,0.9704457
SB_LC,1,1,1,4,3,0.9306438,1.1122
SB_LC,1,1,1,4,4,1.0432,1.2489
SB_LC,1,1,1,4,5,1.1535,1.3837
SB_LC,1,1,1,4,6,1.2626,1.5153
SB_LC,1,1,1,4,7,1.354,1.6283
SB_LC,1,1,1,4,8,1.4354,1.728
SB_LC,1,1,1,5,1,0.7278403,0.8677084
SB_LC,1,1,1,5,2,0.8467926,1.0125
SB_LC,1,1,1,5,3,0.9613922,1.1539
SB_LC,1,1,1,5,4,1.0748,1.2933
SB_LC,1,1,1,5,5,1.186,1.4287
SB_LC,1,1,1,5,6,1.2956,1.5595
SB_LC,1,1,1,5,7,1.3882,1.6746
SB_LC,1,1,1,5,8,1.4625,1.7689
SB_LC,1,1,2,0,1,0.6245584,0.7757214
SB_LC,1,1,2,0,2,0.7397679,0.9168594
SB_LC,1,1,2,0,3,0.8528346,1.0607
SB_LC,1,1,2,0,4,0.9669836,1.1944
SB_LC,1,1,2,0,5,1.0753,1.3257
SB_LC,1,1,2,0,6,1.1812,1.4576
SB_LC,1,1,2,0,7,1.2788,1.5799
SB_LC,1,1,2,0,8,1.3705,1.6896
SB_LC,1,1,2,1,1,0.6365032,0.7778077
SB_LC,1,1,2,1,2,0.7502328,0.9186371
SB_LC,1,1,2,1,3,0.8660003,1.0545
SB_LC,1,1,2,1,4,0.9755427,1.1917
SB_LC,1,1,2,1,5,1.0844,1.3231
SB_LC,1,1,2,1,6,1.1908,1.4567
SB_LC,1,1,2,1,7,1.2801,1.5617
SB_LC,1,1,2,1,8,1.3608,1.6619
SB_LC,1,1,2,2,1,0.6489002,0.7862171
SB_LC,1,1,2,2,2,0.7632465,0.928551
SB_LC,1,1,2,2,3,0.8767948,1.0638
SB_LC,1,1,2,2,4,0.9880676,1.1977
SB_LC,1,1,2,2,5,1.0967,1.3319
SB_LC,1,1,2,2,6,1.1956,1.4541
SB_LC,1,1,2,2,7,1.2888,1.5679
SB_LC,1,1,2,2,8,1.3761,1.6781
SB_LC,1,1,2,3,1,0.6672278,0.8125614
SB_LC,1,1,2,3,2,0.7840619,0.9579842
SB_LC,1,1,2,3,3,0.8998843,1.1005
SB_LC,1,1,2,3,4,1.0142,1.2331
SB_LC,1,1,2,3,5,1.1254,1.3743
SB_LC,1,1,2,3,6,1.2278,1.4961
SB_LC,1,1,2,3,7,1.3238,1.6126
SB_LC,1,1,2,3,8,1.4148,1.7143
SB_LC,1,1,2,4,1,0.6732078,0.8023847
SB_LC,1,1,2,4,2,0.7884399,0.9445835
SB_LC,1,1,2,4,3,0.9010279,1.0846
SB_LC,1,1,2,4,4,1.0126,1.2127
SB_LC,1,1,2,4,5,1.1203,1.3465
SB_LC,1,1,2,4,6,1.2189,1.4663
SB_LC,1,1,2,4,7,1.3123,1.5801
SB_LC,1,1,2,4,8,1.3915,1.6779
SB_LC,1,1,2,5,1,0.7054926,0.8424113
SB_LC,1,1,2,5,2,0.8211151,0.9835983
SB_LC,1,1,2,5,3,0.9331475,1.1205
SB_LC,1,1,2,5,4,1.044,1.2552
SB_LC,1,1,2,5,5,1.1526,1.3883
SB_LC,1,1,2,5,6,1.2517,1.5105
SB_LC,1,1,2,5,7,1.3468,1.6258
SB_LC,1,1,2,5,8,1.4184,1.7168
SB_LC,1,1,3,0,1,0.6228047,0.7757529
SB_LC,1,1,3,0,2,0.7370009,0.9183723
SB_LC,1,1,3,0,3,0.8493191,1.0561
SB_LC,1,1,3,0,4,0.9615997,1.1931
SB_LC,1,1,3,0,5,1.0698,1.3254
SB_LC,1,1,3,0,6,1.1733,1.4553
SB_LC,1,1,3,0,7,1.2772,1.5807
SB_LC,1,1,3,0,8,1.366,1.6894
SB_LC,1,1,3,1,1,0.6066015,0.7426356
SB_LC,1,1,3,1,2,0.7186571,0.8799117
SB_LC,1,1,3,1,3,0.8320983,1.016
SB_LC,1,1,3,1,4,0.940017,1.1462
SB_LC,1,1,3,1,5,1.0477,1.2762
SB_LC,1,1,3,1,6,1.1521,1.4066
SB_LC,1,1,3,1,7,1.2518,1.5249
SB_LC,1,1,3,1,8,1.3446,1.6399
SB_LC,1,1,3,2,1,0.6392832,0.776242
SB_LC,1,1,3,2,2,0.7522838,0.9150578
SB_LC,1,1,3,2,3,0.8647728,1.0505
SB_LC,1,1,3,2,4,0.9745829,1.1855
SB_LC,1,1,3,2,5,1.0819,1.3167
SB_LC,1,1,3,2,6,1.1873,1.4467
SB_LC,1,1,3,2,7,1.2822,1.562
SB_LC,1,1,3,2,8,1.3689,1.6718
SB_LC,1,1,3,3,1,0.658005,0.7992897
SB_LC,1,1,3,3,2,0.7736887,0.9425138
SB_LC,1,1,3,3,3,0.8875844,1.0849
SB_LC,1,1,3,3,4,1.0008,1.2181
SB_LC,1,1,3,3,5,1.1104,1.3546
SB_LC,1,1,3,3,6,1.2182,1.4864
SB_LC,1,1,3,3,7,1.316,1.6059
SB_LC,1,1,3,3,8,1.4063,1.7084
SB_LC,1,1,3,4,1,0.6634501,0.7946665
SB_LC,1,1,3,4,2,0.7769296,0.9317897
SB_LC,1,1,3,4,3,0.8882373,1.0672
SB_LC,1,1,3,4,4,0.9984829,1.1994
SB_LC,1,1,3,4,5,1.1049,1.3328
SB_LC,1,1,3,4,6,1.2103,1.4579
SB_LC,1,1,3,4,7,1.3052,1.5743
SB_LC,1,1,3,4,8,1.3839,1.6717
SB_LC,1,1,3,5,1,0.6957601,0.830518
SB_LC,1,1,3,5,2,0.8102674,0.9706094
SB_LC,1,1,3,5,3,0.9211026,1.1072
SB_LC,1,1,3,5,4,1.0309,1.2438
SB_LC,1,1,3,5,5,1.1384,1.3723
SB_LC,1,1,3,5,6,1.2439,1.5016
SB_LC,1,1,3,5,7,1.341,1.6203
SB_LC,1,1,3,5,8,1.4124,1.7109
SB_LC,1,1,4,0,1,0.6195692,0.7712242
SB_LC,1,1,4,0,2,0.7332462,0.9129091
SB_LC,1,1,4,0,3,0.8450474,1.0492
SB_LC,1,1,4,0,4,0.9566054,1.1836
SB_LC,1,1,4,0,5,1.0637,1.3184
SB_LC,1,1,4,0,6,1.1664,1.4453
SB_LC,1,1,4,0,7,1.2668,1.5672
SB_LC,1,1,4,0,8,1.3635,1.6853
SB_LC,1,1,4,1,1,0.6232964,0.7635323
SB_LC,1,1,4,1,2,0.7352024,0.9030094
SB_LC,1,1,4,1,3,0.8479906,1.034
SB_LC,1,1,4,1,4,0.9568641,1.1695
SB_LC,1,1,4,1,5,1.0623,1.3005
SB_LC,1,1,4,1,6,1.1637,1.4267
SB_LC,1,1,4,1,7,1.2629,1.5426
SB_LC,1,1,4,1,8,1.351,1.6516
SB_LC,1,1,4,2,1,0.6124321,0.7423041
SB_LC,1,1,4,2,2,0.7240431,0.8810804
SB_LC,1,1,4,2,3,0.8350868,1.0143
SB_LC,1,1,4,2,4,0.943979,1.1445
SB_LC,1,1,4,2,5,1.0505,1.2737
SB_LC,1,1,4,2,6,1.1545,1.4013
SB_LC,1,1,4,2,7,1.2564,1.5266
SB_LC,1,1,4,2,8,1.3541,1.6493
SB_LC,1,1,4,3,1,0.6541737,0.7982275
SB_LC,1,1,4,3,2,0.770205,0.9404122
SB_LC,1,1,4,3,3,0.8834162,1.0793
SB_LC,1,1,4,3,4,0.9953383,1.2179
SB_LC,1,1,4,3,5,1.1046,1.3441
SB_LC,1,1,4,3,6,1.2126,1.479
SB_LC,1,1,4,3,7,1.3195,1.6094
SB_LC,1,1,4,3,8,1.4064,1.7076
SB_LC,1,1,4,4,1,0.659829,0.790542
SB_LC,1,1,4,4,2,0.7730658,0.9295905
SB_LC,1,1,4,4,3,0.8838449,1.0595
SB_LC,1,1,4,4,4,0.9930859,1.1907
SB_LC,1,1,4,4,5,1.0989,1.3233
SB_LC,1,1,4,4,6,1.2029,1.4487
SB_LC,1,1,4,4,7,1.3029,1.57
SB_LC,1,1,4,4,8,1.3811,1.6667
SB_LC,1,1,4,5,1,0.691875,0.8279063
SB_LC,1,1,4,5,2,0.8057605,0.9648639
SB_LC,1,1,4,5,3,0.9155618,1.1026
SB_LC,1,1,4,5,4,1.0246,1.2361
SB_LC,1,1,4,5,5,1.1311,1.3644
SB_LC,1,1,4,5,6,1.235,1.4933
SB_LC,1,1,4,5,7,1.3366,1.6157
SB_LC,1,1,4,5,8,1.4078,1.7057
SB_LC,1,1,5,0,1,0.6407086,0.7989857
SB_LC,1,1,5,0,2,0.7569672,0.9418666
SB_LC,1,1,5,0,3,0.8696144,1.0803
SB_LC,1,1,5,0,4,0.9829951,1.2194
SB_LC,1,1,5,0,5,1.0885,1.3483
SB_LC,1,1,5,0,6,1.1915,1.4757
SB_LC,1,1,5,0,7,1.2911,1.6018
SB_LC,1,1,5,0,8,1.3842,1.7118
SB_LC,1,1,5,1,1,0.6442096,0.7873942
SB_LC,1,1,5,1,2,0.7593103,0.9326533
SB_LC,1,1,5,1,3,0.872799,1.0657
SB_LC,1,1,5,1,4,0.9802104,1.2008
SB_LC,1,1,5,1,5,1.0847,1.3291
SB_LC,1,1,5,1,6,1.187,1.4547
SB_LC,1,1,5,1,7,1.2817,1.5672
SB_LC,1,1,5,1,8,1.3712,1.6778
SB_LC,1,1,5,2,1,0.656557,0.7967819
SB_LC,1,1,5,2,2,0.7718966,0.9388064
SB_LC,1,1,5,2,3,0.8846327,1.0806
SB_LC,1,1,5,2,4,0.9978191,1.2136
SB_LC,1,1,5,2,5,1.1032,1.3457
SB_LC,1,1,5,2,6,1.2081,1.4711
SB_LC,1,1,5,2,7,1.3023,1.587
SB_LC,1,1,5,2,8,1.3856,1.6932
SB_LC,1,1,5,3,1,0.6462261,0.7835905
SB_LC,1,1,5,3,2,0.763622,0.9255782
SB_LC,1,1,5,3,3,0.8784354,1.0629
SB_LC,1,1,5,3,4,0.989955,1.1999
SB_LC,1,1,5,3,5,1.0998,1.3338
SB_LC,1,1,5,3,6,1.2058,1.461
SB_LC,1,1,5,3,7,1.307,1.5806
SB_LC,1,1,5,3,8,1.3988,1.6891
SB_LC,1,1,5,4,1,0.6814379,0.8127295
SB_LC,1,1,5,4,2,0.7975145,0.9582621
SB_LC,1,1,5,4,3,0.9089182,1.0946
SB_LC,1,1,5,4,4,1.0205,1.2297
SB_LC,1,1,5,4,5,1.1279,1.3609
SB_LC,1,1,5,4,6,1.2325,1.4862
SB_LC,1,1,5,4,7,1.3332,1.6082
SB_LC,1,1,5,4,8,1.4,1.6906
SB_LC,1,1,5,5,1,0.7135424,0.8534626
SB_LC,1,1,5,5,2,0.8305428,0.9931832
SB_LC,1,1,5,5,3,0.9425623,1.1323
SB_LC,1,1,5,5,4,1.0536,1.2703
SB_LC,1,1,5,5,5,1.162,1.4044
SB_LC,1,1,5,5,6,1.2659,1.5291
SB_LC,1,1,5,5,7,1.3617,1.6461
SB_LC,1,1,5,5,8,1.4286,1.7309
SB_LC,1,1,6,0,1,0.6533188,0.8105762
SB_LC,1,1,6,0,2,0.771081,0.9559023
SB_LC,1,1,6,0,3,0.8853699,1.0951
SB_LC,1,1,6,0,4,0.9998481,1.2362
SB_LC,1,1,6,0,5,1.1103,1.3717
SB_LC,1,1,6,0,6,1.2165,1.5027
SB_LC,1,1,6,0,7,1.3176,1.627
SB_LC,1,1,6,0,8,1.4098,1.7384
SB_LC,1,1,6,1,1,0.6566774,0.8053807
SB_LC,1,1,6,1,2,0.7743985,0.9425242
SB_LC,1,1,6,1,3,0.8887571,1.0824
SB_LC,1,1,6,1,4,0.9984764,1.2181
SB_LC,1,1,6,1,5,1.1076,1.3531
SB_LC,1,1,6,1,6,1.2118,1.4783
SB_LC,1,1,6,1,7,1.3054,1.592
SB_LC,1,1,6,1,8,1.3963,1.7039
SB_LC,1,1,6,2,1,0.6701391,0.811142
SB_LC,1,1,6,2,2,0.7860923,0.9525049
SB_LC,1,1,6,2,3,0.9000986,1.0904
SB_LC,1,1,6,2,4,1.0122,1.229
SB_LC,1,1,6,2,5,1.1211,1.364
SB_LC,1,1,6,2,6,1.2284,1.494
SB_LC,1,1,6,2,7,1.3219,1.6073
SB_LC,1,1,6,2,8,1.411,1.7193
SB_LC,1,1,6,3,1,0.687663,0.8372877
SB_LC,1,1,6,3,2,0.8070074,0.9845391
SB_LC,1,1,6,3,3,0.923568,1.1249
SB_LC,1,1,6,3,4,1.0376,1.2668
SB_LC,1,1,6,3,5,1.1488,1.3968
SB_LC,1,1,6,3,6,1.2554,1.5319
SB_LC,1,1,6,3,7,1.3563,1.6509
SB_LC,1,1,6,3,8,1.4251,1.7269
SB_LC,1,1,6,4,1,0.6564273,0.7767268
SB_LC,1,1,6,4,2,0.7713599,0.9202485
SB_LC,1,1,6,4,3,0.8854162,1.0567
SB_LC,1,1,6,4,4,0.9969072,1.1875
SB_LC,1,1,6,4,5,1.1062,1.3253
SB_LC,1,1,6,4,6,1.2142,1.4538
SB_LC,1,1,6,4,7,1.3182,1.58
SB_LC,1,1,6,4,8,1.4092,1.6889
SB_LC,1,1,6,5,1,0.7247223,0.8675682
SB_LC,1,1,6,5,2,0.8431161,1.0087
SB_LC,1,1,6,5,3,0.9561875,1.1505
SB_LC,1,1,6,5,4,1.0686,1.2892
SB_LC,1,1,6,5,5,1.1791,1.4221
SB_LC,1,1,6,5,6,1.2875,1.5554
SB_LC,1,1,6,5,7,1.3818,1.6706
SB_LC,1,1,6,5,8,1.4508,1.7578
SB_LC,1,1,7,0,1,0.6740493,0.8357286
SB_LC,1,1,7,0,2,0.7940093,0.9791184
SB_LC,1,1,7,0,3,0.9105108,1.1201
SB_LC,1,1,7,0,4,1.0269,1.2625
